idSekolah,kodeSekolah,komiteId,kepsekId,operatorId,namaSekolah,emailSekolah,status,alamat,kecamatan,kodePos,telpon,nss,instansiPemberiIzin,nomorSuratIzin,tglSuratIzin,akreditasi,angkaAkreditasi,tahuAkreditasi,lembagaMeaungi,subRayon
2964,35-0696,,,,SD NEGERI JATIMULYA 01,saefulfadil05@gmail.com,Negeri,DESA JATIMULYA RT 03/04 KEC SURADADI,Suradadi,52182,0,101032817013,DINAS PERIJINANA TERPADU SATU PINTU,421.2/025/..../30/85,11 JANUARI 1911,A,91,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2965,35-0697,,,,SD NEGERI JATIMULYA 02,sdnegerijatimulya02@gmail.com,Negeri,"Jl. Raya Jatimulya Rt.05/05. Ds. Jatimulya, kec. Suradadi, Kab. Tegal",Suradadi,52182,87730726051,0,DINAS PERIJINAN TERPADU SATU PINTU,421.1/025/..../30/85,01/08/1985,B,90,2018,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2966,35-0698,,,,SD NEGERI JATIMULYA 03,sdnjaya03@gmail.com,Negeri,Jl. Dk. Sigerung Ds. Jatimulya,Suradadi,52182,0,101032817028,DINAS PERIJINAN TERPADU SATU PINTU,421.2/025/654/30/1985,01/08/85,B,83,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2967,35-0699,,,,SD NEGERI KARANGMULYA 01,sdnkarangmulya01@gmail.com,Negeri,Karangmulya Rt.02/02 Kecamatan Suradadi Tegal,Suradadi,52182,87722297696,101032811709,DINAS PERIJINAN TERPADU SATU PINTU,421-2/025/30/85,01/08/85,B,83,2016,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2968,35-0701,,,,SD NEGERI KARANGWULUH 01,skarangwuluhsatu@gmail.com,NEGERI,DESA KARANGWULUH RT 02 RW 03 KECAMATAN SURADADI-TEGAL,Suradadi,52182,0,101032817010,DINAS PERIJINAN TERPADU SATU PINTU,421.2/025/ /30/85,1 AGUSTUS 1985,B,80,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2969,35-0703,,,,SD NEGERI KERTASARI 01,sdnegerikertasari01.suradadi@gmail.com,NEGERI,JL. KERTASARI-WARUREJA DESA KERTASARI,Suradadi,52182,0,101032817014,DINAS PERIJINAN TERPADU SATU PINTU,421.2/025/30/1985,1 AGUSTUS 1985,A,91,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2970,35-0704,,,,SD NEGERI KERTASARI 02,sdkertasari2@gmail.com,Negeri,Jalan Raya Suradadi-Bader Km.4 Desa Kertasari,Suradadi,52182,0,101032817021,DINAS PERIJINAN TERPADU SATU PINTU,421.2/025/ /30/1985,01 AGUSTUS 1985,B,84,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2971,35-0705,,,,SD NEGERI KERTASARI 04,sdnkertasariempat@gmail.com,NEGERI,JL. KARYA BHAKTI NO. 17 DESA KERTASARI KECAMATAN SURADADI,Suradadi,52182,0,101032817026,DINAS PERIJINAN TERPADU SATU PINTU,421.2/025/30/85,1 AGUSTUS 1985,B,81,2021,DINAS KEBUDAYAAN DAN PENDIDIKAN KABUPATEN TEGAL,17
2972,35-0706,,,,SD NEGERI PURWAHAMBA 01,sdnpurwahamba1@gmail.com,NEGERI,JL. MEKAR RAYA NO. 01 DESA PURWAHAMBA,Suradadi,52182,0,101032817005,DINAS PERIJINAN TERPADU SATU PINTU,800/01/1960,01/01/1960,A,92,2018,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2973,35-0707,,,,SD NEGERI PURWAHAMBA 02,sdnpurwahamba2@gmail.com,Negeri,DK.PURWADADI RT 24 RW 11 DESA PURWAHAMBA KECAMATAN SURADADI KABUPATEN TEGAL,Suradadi,52182,0,101032817032,DINAS PERIJINAN TERPADU SATU PINTU,421.2/05514/1990,23 MARET 1990,A,91,2020,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2974,35-0708,,,,SD NEGERI SIDOHARJO 01,sdnsidoharjo01@gmail.com,NEGERI,Jl. Desa Sidaharja RT. 06 RW. 04,Suradadi,52182,87830377763,101032817006,DINAS PERIJINAN TERPADU SATU PINTU,509/40/X/2012,01 OKTOBER 2012,B,84,2018,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2975,35-0709,,,,SD NEGERI SIDOHARJO 02,sdnsidoharjo02@gmail.com,Negeri,Jl. Sidoharjo,Suradadi,52182,0,101032817017,DINAS PERIJINAN TERPADU SATU PINTU,421.2/025/30/1985,1 AGUSTUS 1985,A,91,2020,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2976,35-0710,,,,SD NEGERI SURADADI 01,sdnegerisuradadi@gmail.com,NEGERI,JL. RAYA TEGAL - PEMALANG KM 16 SURADADI - TEGAL,Suradadi,52182,283853277,101032817001,DINAS PERIJINAN TERPADU SATU PINTU,421.2/025/30/85,1 AGUSTUS 1985,B,89,2017,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2977,35-0711,,,,SD NEGERI SURADADI 02,sdnsuradadinoldua@gmail.com,NEGERI,JlN. PURWA NO 13 SURADADI,Suradadi,52182,0,101032817002,DINAS PERIJINAN TERPADAU SATU PINTU,,,B,84,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2978,35-0712,,,,SD NEGERI SURADADI 03,sdnsuradadi003@gmail.com,NEGERI,JL. PURWA NO. 6 SURADADI,Suradadi,52182,283853190,101032817003,DINAS PERIJINAN TERPADU SATU PINTU,,,B,81,2017,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2979,35-0713,,,,SD NEGERI SURADADI 04,sdsuradadi4@gmail.com,NEGERI,JL. KH. RAIS,Suradadi,52182,85876963230,101032817015,Pemerintah Propinsi Jawa Tengah,421.2/025/ /30/1985,1 Agustus 1985,A,91,2019,Dinas DIKBUD,17
2980,35-0714,,,,SD NEGERI SURADADI 05,sdnsuradadii05@gmail.com,Negeri,JL RAYA TEGAL - PEMALANG,Suradadi,52182,0,101032816027,"DINAS PERIJINAN TERPADU SATU PINTU,",421.2/025/ /30/85,1 AGUSTUS 1985,B,82,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2981,35-0715,,,,SD NEGERI SUKAREJA 01,sdnsukareja01@gmail.com,Negeri,Jl Babadan-Kedungjati Desa Sukareja,Warureja,52183,2843277049,101032818001,DINAS PERIJINAN TERPADU SATU PINTU,421.2/005567/97,16/07/1997,B,0,2018,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,18
2982,35-0716,,,,SD NEGERI SUKAREJA 02,sukarejasdn02@gmail.com,Negeri,Jl. AMD,Warureja,52183,0,101032818002,Dinas Perijinan Terpadu Satu Pintu,421.2/005567/97,16 Juli 1997,A,91,2019,SDN Sukareja 02,18
2983,35-0717,,,,SD NEGERI DEMANGHARJO 01,sdndemangharjo01@gmail.com,Negeri,Jl. Raya Tegal-Pemalang Km. 18 Desa Demangharjo,Warureja,52183,0,101032818003,Dinas Perijinan Terpadu Satu Pintu,421.2/025/29/85,14 Agustus 1985,B,84,2021,,18
2984,35-0718,,,,SD NEGERI KEDUNGKELOR 01,kedungkelor01@gmail.com,Negeri,Jl. Raya Tegal-Pemalang Km. 23,Warureja,52183,0,101032818004,Dinas Perijinan Terpadu Satu Pintu,,,B,0,0,,18
2985,35-0719,,,,SD NEGERI BANJARTURI 01,sdnbanjarturi01@gmail.com,Negeri,Banjarturi,Warureja,52183,0,101032818005,,,,A,0,0,,18
2986,35-0720,,,,SD NEGERI BANJARAGUNG 01,banjaragung01sip@gmail.com,Negeri,Jln. Beringin 2 RT 01/01 Desa Banjaragung,Warureja,52183,0,101032818006,Dinas Perijinan Terpadu Satu Pintu,,,A,0,2021,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,18
2987,35-0721,,,,SD NEGERI RANGIMULYA,sdnrangimulya1@gmail.com,Negeri,Desa Rangimulya,Warureja,52183,0,101032818007,DINAS PERIJINAN TERPADU SATU PINTU,,,,0,0,,18
2988,35-0722,,,,SD NEGERI KENDAYAKAN 01,sdnkendayakan01@yahoo.com,Negeri,Jl. Raya Babadan-Kedungjati KM 07,Warureja,52183,0,101032818008,,,,,0,0,,18
2989,35-0723,,,,SD NEGERI KEDUNGJATI 01,sdnegeri.kedungjati01@gmail.com,Negeri,Jln. Kalpataru Desa Kedungjati Rt 002 Rw 005,Warureja,52183,85293114438,101032818009,DINAS PERIJINAN SATU PINTU,PS/I/321/1955,01-01-1010,A,91,2019,KEMENTERIAN PENDIDIKAN,18
2990,35-0724,,,,SD NEGERI KREMAN 01,sdn.kreman01tegal@gmail.com,Negeri,Jl. Wotgalih Desa Kreman,Warureja,52183,0,101032818010,Dinas Perijinan Terpadu Satu Pintu,,,B,87,2017,,18
2991,35-0725,,,,SD NEGERI SIGENTONG,sdnsigentong123@gmail.com,Negeri,Jl. Kertamana - Sigentong,Warureja,52183,0,101032818011,DINAS PERIJINAN TERPADU,,,B,0,2022,,18
2992,35-0726,,,,SD NEGERI SIDAMULYA 01,sdnegerisidamulya1@gmail.com,Negeri,Jl. Binagaraha No.01 Ds. Sidamulya,Warureja,52183,81903608050,101032818012,Dinas Perijinan Terpadu Satu Pintu,,,B,0,2018,,18
2993,35-0729,,,,SD NEGERI DEMANGHARJO 02,sdndemangharjo02baru@gmail.com,Negeri,Jl. Raya Demangharjo KM. 20,Warureja,52183,82134429927,101032818015,DINAS PERIJINAN TERPADU SATU PINTU,,,B,83,2021,,18
2994,35-0730,,,,SD NEGERI KEDUNGJATI 02,sdnegerikedungjatidua@gmail.com,Negeri,Jl.Raya Kedungjati-Balamoa Km.1,Warureja,52183,0,101032818016,DINAS PERIJINAN TERPADU SATU PINTU,,,A,91,2021,KAB. TEGAL,18
2995,35-0731,,,,SD NEGERI WARUREJA 01,sdnwarureja1@gmail.com,Negeri,JALAN BELIMBING NO 32 DESA WARUREJA,Warureja,52183,85867195927,101032818017,Dinas Perijinan Terpadu Satu Pintu,/III/1977,14/03/1977,B,86,2020,DINAS PENDIDIKAN DAN KEBUDAYAAN KAB. TEGAL,18
2996,35-0732,,,,SD NEGERI KENDAYAKAN 02,sdnkendayakan02@gmail.com,Negeri,Dk. Bandung RT 01 RW 04 Ds. Kendayakan - Kec Warureja Kab Tegal,Warureja,52183,0,101032818018,,,,,0,0,,18
2997,35-0733,,,,SD NEGERI KEDUNGKELOR 02,sdnkedungkelor02@gmail.com,Negeri,"Jl. Raya Pantura Tegal-Pemalang KM.25, Kedungkelor, Kec. Warureja, Kab. Tegal",Warureja,52183,0,101032818019,,,,,0,0,,18
2998,35-0734,,,,SD NEGERI BANJARAGUNG 03,sdnbanjaragung03@gmail.com,Negeri,Dk. Banjaranyar Ds. Banjaragung,Warureja,52183,2843290697,101032818020,,,,B,0,0,,18
2999,35-0735,,,,SD NEGERI SIDAMULYA 02,sdnsidamulya36@gmail.com,Negeri,Jln. Binagraha No.35 Ds. Sidamulya Kec. Warureja,Warureja,52183,0819 0277 4033,101.032.818021,Dinas Perjanjian Terpadu Satu Pintu,,,,0,2017,,18
3000,35-0736,,,,SD NEGERI BANJARTURI 02,sdnbanjarturi02Real@gmail.com,Negeri,Jl. Raya Babadan KM.2 Desa Banjarturi,Warureja,52183,0,0,Dinas Perijinan Terpadu Satu Pintu,,,B,0,0,,18
3001,35-0737,,,,SD NEGERI KEDUNGJATI 03,sdnegerikedungjati3@gmail.com,Negeri,"Jln. Falmboyan, Desa Kedungjati",Warureja,52183,0,10103281,Dinas Perijinan Terpadu Satu Pintu,,,B,82,2017,Kab. Tegal,18
3002,35-0738,,,,SD NEGERI KREMAN 02,sdkreman02@gmail.com,Negeri,Dukuh Wanagopa Rt 001 / Rw 003 Desa Kreman,Warureja,52183,0,101032818024,Kepala Dinas P dan K Propinsi Daerah Tingkat II Jawa Tengah,421.2/005567/1997,16 Juli 1997,B,81,2017,Dinas Pendidikan dan Kebudayaan DATI II Jawa Tengah,18
3003,35-0739,,,,SD NEGERI SUKAREJA 04,Sukareja. 04@gmail.com,Negeri,Jl. Amd,Warureja,52183,81995004122,101032818025,SD N Sukareja 04,421.1/020/2022,25/03/2022,B,82,2017,Dinas Dikbud,18
3004,35-0740,,,,SD NEGERI KENDAYAKAN 03,sdnkendayakantiga@yahoo.com,Negeri,Jalan Sokadana RT 1 RW 3 Dk. Kebandingan Desa Kendayakan,Warureja,52183,0,101032818026,Gubernur Jawa Tengah,421.2/005567/97,16-07-1997,B,84,2017,Dinas Dikbud Kabupaten Tegal,18
3005,35-0741,,,,SD NEGERI KEDUNGJATI 04,sdnegerikedungjati4@gmail.com,Negeri,"Dukuh Cipero Rt.002/Rw.006, Desa Kedungjati",Warureja,52183,0,101032818027,Kepala Dinas P dan K Propinsi Daerah Tingkat II Jawa Tengah,421.2/005567/97,16 Juli 1997,B,82,2017,Dinas Pendidikan dan Kebudayaan DATI II Jawa Tengah,18
3006,35-0742,,,,SD NEGERI DEMANGHARJO 03,sdnegeridemangharjo3@gmail.com,Negeri,Desa Demangharjo Rt.03 Rw.03,Warureja,52183,0,101032818030,DINAS PERIJINAN TERPADU SATU PINTU,,,B,88,2017,KABUPATEN TEGAL,18
3007,35-0744,,,,SD DARUSSALAM KALIBAKUNG,kalibakungsddarussalam@gmail.com,Swasta,Jl. RAYA KALIBAKUNG NO.10,Balapulang,52464,81225434626,101032864052,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,4251/2533/2005,1 AGUSTUS 2005,A,91,2018,DINAS PENDIDIKAN DAN KEBUDAYAAN,2
3008,35-0888,,,,SD NEGERI PAGERKASIH 02,sdnpagerkasih2@gmail.com,Negeri,Dk.Suren RT. 03/01 Desa Pagerkasih,Bumijawa,52466,82327911072,101032802042,,,,B,83,2017,,3
3009,35-0895,,,,SD ISLAM PELANGI,islampelangi88@gmail.com,Swasta,Jl. Anggrek Rt 30/03 Desa Ujungrusi Kec. Adiwerna,Adiwerna,52194,0283 443161,10232811060,Kementerian Pendidikan dan Kebudayaan,425.1/00746/2008,14/03/2008,A,91,2019,Yayasan Sinar Pelangi,14
3010,35-0896,,,,SD BUDI MULIA MUHAMMADIYAH ADIWERNA,,Swasta,,Adiwerna,0,0,0,,,,,0,0,,14
3011,35-0897,,,,SD MADINAH SLAWI,sd_madinahslawi@yahoo.com,Swasta,JL. Ahmad Yani (Seb. Selatan Masjid Agung Kab. Tegal) Procot Slawi,Slawi,52412,283492649,101032810079,,,,A,89,2016,YAYASAN,8
3012,35-0903,,,,SD NEGERI BANJARAGUNG 04,sdnbanjaragungkosongpapat@gmai.com,Negeri,BANJARAGUNG RT 01 RW 04 DESA BANJARAGUNG KECAMATAN WARUREJA KABUPATEN TEGAL,Warureja,52183,89508213980,101032818032,DINAS PERIJINAN TERPADU SATU PINTU,420/733/2011,30/12/11,A,91,2021,DINAS Dikbud,18
3013,35-0908,,,,SDIT BUSTANUL HIDAYAH,bustanulhidayah2019@gmail.com,Swasta,Jl. Raya Yomani-Guci KM 1 Timbangreja,Lebaksiu,52461,85713297989,101032806045,,,,B,0,2019,,5
3014,35-0910,,,,SD ISLAM BAKTI NEGARA,sdislambaktinegara@gmail.com,SWASTA,Jl. Jeruk No. 9 Procot,Slawi,52412,283492552,0,"DINAS PENDIDIKAN, PEMUDA DAN OLAHRAGA KABUPATEN TEGAL",425.1/07267/2012,28 Desember 2012,B,87,2017,YAYASAN PUSAT PENGEMBANGAN DAN PENGKAJIAN ISLAM KI GEDE SEBAYU TEGAL,8
3015,35-0911,,,,SDIT AL FURQON SLAWI,sditalfurqonslawi1@gmail.com,Swasta,Jl. Gatot Subroto No. 17,Slawi,52419,2834561093,0,"DINAS PENDIDIKAN, PEMUDA DAN OLAHRAGA",425.1/07267/2012,28 DESEMBER 2012,A,92,2018,YAYASAN AL FURQON SLAWI,8
3016,35-0916,,,,SD MAARIF NU ARGATAWANG,sdmaarifnuargatawang@gmail.com,Swasta,Jl. Dukuhblisuk No. 01 Desa Argatawang,Jatinegara,52473,82329201111,102032807038,DINAS PERIZINAN TERPADU SATU PINTU,425.1/02868/2011,27/06/2011,C,75,2018,LEMBAGA PENDIDIKAN MA'ARIF NU KABUPATEN TEGAL,10
3017,35-0922,,,,SDIT HARAPAN BANGSA,harapanbangsa159@gmail.com,Swasta,Jl. Lawu RT.04 RW.02 Desa Dukuhwringin,Slawi,52417,0,0,,417-2016,16 Mei 2016,C,75,2018,YAYASAN PENDIDIKAN ISLAM HARAPAN BANGSA,8
3018,35-0928,,,,SD MUHAMMADIYAH JATINEGARA,sdmusagara1@gmail.com,Swasta,Jl H.Ma'ruf Km 01 Ds.Jatinegara Kec.Jatinegara Kab Tegal,Jatinegara,52473,85642973780,0,Dinas Perizinzn Terpadu Satu Pintu,425.1/05/11847,8 Juli 2014,B,84,2018,MAJELIS PENDIDIKAN DASAR DAN MENENGAH PIMPINAN CABANG MUHAMMADIYAH JATINEGARA,10
3019,35-0930,,,,SD ISLAM ROUDHOTUL JANNAH,sdrhoudotuljannah@gmail.com,Swasta,Jembayat,Margasari,52463,85786943017,0,"DINAS PENDIDIKAN, PEMUDA DAN OLAHRAGA KABUPATEN TEGAL",425.1 / 05 / 00186,09/01/15,B,81,2018,YAYASAN MAJLIS TAJDID TEGAL,1
3020,35-0933,,,,SD MUHAMMADIYAH PESAYANGAN,sdm.pesayangan@gmail.com,Swasta,JL. Logam No. 65 Rt. 15 Rw. III,Talang,52193,0,0,KEMENTRIAN PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,425.1/05/12174/2014,25 JULI 2014,B,81,2018,PIMPINAN DAERAH MUHAMMADIYAH,15
3021,35-0934,,,,SD MUHAMMADIYAH BEDUG,sdmuhammadiyahbedug@gmail.com,Swasta,Jln.Agung Desa Bedug Kecamatan Pangkah Kabupaten Tegal,Pangkah,52471,0,0,Yayasan Muhammadiyah Bedug,425.1/05/14494/2014,6 November 2014,B,86,2018,Dinas Pendidikan dan Kebudayaan,9
3022,35-1000,,,,SD AL BIRUNI,albirunisd@gmail.com,Swasta,"JALAN RAYA PACUL, NO. 59-61, DESA PACUL, RT 01 RW 08, KECAMATAN TALANG, KABUPATEN TEGAL",Talang,52193,85225168542,0,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,425.1/04/57460,12 MARET 2020,B,86,2021,YAYASAN BUANA KITA,15
3023,35-1001,,,,SD IT CAHAYA UMMAT BONGKOK,,Swasta,,Kramat,0,0,0,,,,,0,0,,13
3024,35-1003,,,,SD AISYIYAH SLAWI,pendekarslawi@gmail.com,Swasta,Jl salak Rt 02 Rw 01 Kelurahan Procot,Slawi,52412,283456583,0,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,425.1/04/02729/2018,12 Maret 2018,B,86,2019,PD Aisyiyah Kabupaten Tegal,8
3025,35-1005,,,,SDIT ALMUSTAGHFIRIN CENDIKIA,,Swasta,,Adiwerna,0,0,0,,,,,0,0,,14
3026,0,,,,SD NU SUNAN KALIJAGA,,Swasta,,Adiwerna,0,0,0,,,,,0,0,,14
3027,0,,,,SD ISLAM DARUL UCHWAH,,Swasta,,Tarub,0,0,0,,,,,0,0,,12
